PCA1,PCA2,PCA3,PCA4,Cluster
-0.6753794239183977,2.993672541046962,16.291813338823424,-0.03290407870699552,3
-0.8838080585789913,0.46310226441454494,0.08985984649559099,-0.017641689441230464,0
0.2079609801193562,-0.25243829656427647,-0.15241075510956478,-0.03048063625148238,0
-0.2783725007553622,-0.27425355756972836,-0.16567999300666694,-0.022596278628567012,0
-0.7547808085510047,-0.200081670151192,-0.1361452376873105,-0.024448969986746668,0
0.03923303777506615,-0.23062303555882463,-0.16032949385460962,-0.03257899768415684,0
-0.903658404737143,0.148962505936038,0.04448761368614486,-0.03508356295900482,0
0.7042196340731505,-0.269890505368638,-0.08114210640416118,-0.03588767730045513,1
-0.1394200776482998,-0.24371219216209575,-0.1333629781282407,-0.03737938989193493,0
1.021825172603579,-0.269890505368638,-0.18429973005582645,-0.027914757123691854,1
-0.7944815008673083,-0.24807524436318612,-0.18900816930963688,-0.023302625335749224,0
-0.6555290777602458,0.9081335889257632,0.5101950598812145,-0.022444096665514123,0
-0.8242570201045359,0.022433992104417117,0.09371220588507227,-0.03002316574245102,0
-0.4868011354159558,-0.3527884971893551,-0.21447654527342977,-0.012122157730114087,0
-0.556277346969487,0.6419874046592503,0.3721521817581356,-0.029229132916813658,0
-0.4868011354159558,0.07042756631641124,0.14593307760915178,0.01771854011530503,0
-0.903658404737143,1.431699853056608,2.1298981631920086,-0.03994378422543794,0
-0.0699438660947686,-0.165177252542469,-0.15968743395636273,-0.029758573166877564,0
-0.11956973149014803,-0.24371219216209575,0.2002941489940542,-0.017270782206429417,0
0.0789337300913697,-0.33097323618390323,-0.19435866846169422,-0.01873106611535491,0
-0.8937332316580672,0.4761914210178161,0.3849933797230731,-0.02728846025011884,0
-0.7746311547091566,0.02679704430550749,0.013026678672047777,-0.02820061890383857,0
2.7289549422046315,-0.3527884971893551,-0.2136204654091006,-0.02953894405117104,1
-0.8838080585789913,-0.3484254449882647,-0.20056524747808072,-0.032028848325373276,0
-0.7051549431556253,0.3714781681916471,0.007676179519990449,-0.011450791746774219,0
-0.6952297700765494,-0.38332986259698776,-0.2262476434079559,3.41570292624466e-05,0
-0.3379235392298175,-0.1477250437381075,-0.1641818532440909,-0.025560460682090495,0
1.4982334803992214,-0.2873427141729995,-0.19885308774942237,-0.030412895144509032,1
-0.4768759623368799,-0.304794922977361,-0.18751002954706084,-0.014009969283098653,0
-0.6952297700765494,0.43256089900691236,0.0928561260207431,-0.029581697362854358,0
0.6347434225196193,-0.3658776537926262,-0.21212232564652453,-0.04391233982044806,1
-0.8044066739463842,1.1481014599857338,1.1419819997561438,-0.03819945069993718,0
-0.7448556354719289,-0.3004318707762706,-0.2003512275119984,-0.025174862570026303,0
0.4163896147799498,-0.2131708267544631,-0.13828543734813342,-0.03856041667538501,0
-0.38754940462519694,-0.269890505368638,-0.23951688130505805,-0.00483307272387268,0
-0.18904594304367922,-0.008107373303215508,0.20757082784085218,-0.03317867817492091,0
-0.4768759623368799,0.1620516625393091,0.10633938388392755,-0.030397159548178006,0
-0.3379235392298175,-0.10409452172720375,-0.09077300487786437,-0.01932153756162261,0
-0.208896289201831,-0.234986087759915,-0.13122277846741776,-0.025224276310471392,0
0.019382691616914378,-0.24807524436318612,-0.17809315103943993,-0.025689672103410104,0
-0.8937332316580672,-0.08664231292284225,-0.1295106187387594,-0.023219235294755832,0
-0.45702561617872817,-0.016833477705396258,-0.0775037669807622,-0.033911172054075914,0
-0.81433184702546,-0.27425355756972836,-0.21554664510384122,0.026562515877058376,0
-0.8341821931836119,-0.17826640914574013,-0.13785739741596884,-0.036400907235653215,0
0.5057161724916328,-0.22625998335773426,-0.16161361365110338,-0.031085412933819445,1
-0.8937332316580672,1.9116355951765494,1.4625839089474186,-0.02560212387270924,0
-0.6059032123648664,1.3051713392249873,0.6208433823457601,-0.03795420679199864,0
-0.6257535585230182,0.3758412203927375,0.26086179939534315,0.03939884031725588,0
-0.7448556354719289,1.5844066800947714,0.777077957585834,-0.034988586171066004,0
-0.37762423154612107,-0.24371219216209575,-0.12501619945103126,-0.03478077443195728,0
-0.903658404737143,0.7510637096865097,0.2606477794292609,-0.020918094754187665,0
-0.6853045969974735,0.9430380065344862,0.5352353959128429,-0.02519370718402016,0
-0.8738828854999153,-0.24371219216209575,-0.18900816930963688,-0.023765404473290955,0
-0.8738828854999153,-0.24807524436318612,-0.16439587321017318,-0.037049333971312395,0
-0.6356787316020941,0.2711279675665685,0.12581520079741623,-0.03344717091121788,0
-0.6853045969974735,0.546000256235262,0.4624686074448632,-0.031551642444035674,0
-0.7448556354719289,-0.04737484311302888,-0.004736978512782549,-0.013830022847384932,0
-0.5860528662067147,1.1131970423770108,0.22726066472042314,-0.033109423293492826,0
-0.81433184702546,-0.1608142003413786,-0.12630031924752502,-0.029305633121699197,0
2.421274576753279,-0.33533628838499363,-0.2170447848664173,-0.014312270003543357,1
-0.8639577124208395,0.6681657178657926,0.4162402947710879,-0.03649347336975965,0
-0.5265018277322594,-0.2873427141729995,-0.18387169012366186,-0.0317741167894735,0
-0.2882976738344381,-0.31352102737954174,-0.19842504781725778,-0.031977105982143636,0
0.7339951533103781,-0.3004318707762706,-0.19542876829210568,-0.021551398765886635,1
-0.81433184702546,-0.03428568650975775,-0.09184310470827584,-0.026166358706751137,0
-0.09971938533199626,-0.339699340586084,0.02501179677265619,-0.0408595415698991,0
-0.7051549431556253,-0.3004318707762706,-0.20548770669797345,-0.026110724082353768,0
-0.6853045969974735,-0.11718367833047487,0.33213044810074677,-0.014531975953256924,0
2.2128459420926854,0.2973062807731107,0.12902550028865062,-0.03837073486055324,1
0.03923303777506615,0.24058660215893585,-0.06402050911757773,-0.010743855196175824,0
2.4411249229114307,-0.39641901920025885,-0.23973090127114036,7.713179025033496,1
-0.734930462392853,-0.33533628838499363,-0.2286018630348611,0.01010091736205196,0
2.073893518985623,-0.39641901920025885,-0.23973090127114036,-0.02402603257252176,1
1.3989817496084627,-0.3004318707762706,-0.23459442208516532,-0.033024700960285834,1
0.4163896147799498,-0.3004318707762706,-0.04818303162748804,-0.023165159963425656,0
-0.6555290777602458,-0.10409452172720375,-0.18151747049675662,-0.04306721488103055,0
1.905165576641333,-0.3702407059937166,-0.22774578317053193,-0.01668354767612473,1
0.5057161724916328,-0.25680134876536687,-0.1639678332780086,-0.025658790958879393,1
-0.25852215459721045,-0.2655274531675476,-0.21897096456115792,-0.03685590821634518,0
-0.0699438660947686,-0.24371219216209575,-0.14192377677153242,-0.039631140013965706,0
1.736437634297043,-0.17826640914574013,-0.1453480962288491,-0.0323264513452562,1
2.590002519097569,-0.33097323618390323,-0.21148026574827766,-0.00828773650683854,1
-0.1394200776482998,-0.2873427141729995,-0.05224941098305161,-0.036266413563206125,0
-0.6356787316020941,0.825235597105046,0.046841833313050085,-0.0387866561421986,0
-0.903658404737143,0.14023640153385725,0.04256143399140422,-0.03549781079888755,0
-0.2783725007553622,-0.3266101839828129,-0.20206338724065676,-0.0337292437617043,0
-0.1294949045692239,0.27549101976765883,0.06653167019262105,-0.03165541326326858,0
0.5057161724916328,-0.234986087759915,-0.1733847117856295,-0.03440354955149165,1
-0.5265018277322594,-0.3484254449882647,-0.1979970078850932,-0.02057079387463112,0
-0.8937332316580672,0.07915367071859199,-0.055245690508203715,-0.019487758686343577,0
-0.8242570201045359,0.22749744555566473,0.5521429732333439,-0.034946541568600394,0
-0.903658404737143,-0.09100536512393263,-0.10425626274104884,-0.0319336229800868,0
-0.09971938533199626,-0.3222471317817225,-0.18943620924180146,-0.03486126252142561,0
-0.8242570201045359,0.013707887702236366,-0.07900190674333825,-0.01786488113448253,0
-0.31807319307166576,-0.10409452172720375,-0.04689891183099428,-0.028239482600614093,0
-0.7647059816300806,-0.3266101839828129,-0.22988598283135486,-0.02879038637264736,0
-0.6158283854439424,-0.33097323618390323,-0.2067718264944672,-0.029558151436157802,0
0.38661409554272214,-0.12590978273265563,-0.10018988338548526,-0.03413029925992748,0
-0.0004676545412373959,-0.25243829656427647,-0.19264650873303588,-0.02436083596989004,0
-0.8341821931836119,0.790331179496323,0.3280640687451832,0.2799010366176211,0
-0.6257535585230182,-0.30915797517845134,-0.19863906778334006,-0.029936157999196585,0
-0.6952297700765494,0.7946942316974135,0.20264836862095945,0.016840095289006464,0
-0.7150801162347011,1.697846037323121,1.1894944322264127,-0.028173452106349535,0
-0.6158283854439424,-0.17390335694464976,-0.09398330436909876,-0.030126322166621772,0
-0.6158283854439424,-0.31352102737954174,-0.21126624578219536,-0.026692487993622716,0
-0.16919559688552746,-0.1826294613468305,-0.12758443904401878,-0.027311326418649255,0
-0.44710044309965224,-0.095368417325023,-0.10746656223228322,-0.03319181908748717,0
1.0516006918408065,-0.3658776537926262,-0.21083820585003077,-0.0002245546868857682,1
0.7339951533103781,-0.37896681039589736,-0.2290299029670257,-0.008710298976547291,1
-0.1294949045692239,-0.15208809593919786,-0.11773952060423329,-0.03375117240527462,0
2.6396283844929482,-0.35715154939044547,-0.21811488469682874,-0.04348115362686769,1
-0.5265018277322594,-0.31352102737954174,-0.22068312428981626,0.007816205451000828,0
-0.8341821931836119,0.4543761600123642,0.17225753343727382,-0.033326278782138355,0
-0.4173249238624246,0.11842114052840536,-0.163539793345844,-0.03654043280731261,0
-0.7547808085510047,-0.25680134876536687,0.6987466499997147,-0.04005466067521575,0
-0.8937332316580672,-0.304794922977361,-0.23951688130505805,-0.04644771463870059,0
2.1731452497763817,-0.304794922977361,-0.1793772708359337,-0.02770130689162128,1
-0.8639577124208395,0.08351672291968236,-0.008803357868346117,-0.035443532213705546,0
2.0937438651437748,-0.33097323618390323,-0.20163534730849217,-0.03462027734879126,1
-0.8341821931836119,0.3322106983818337,0.14122463835534133,-0.033076014795497016,0
1.6768865958225876,-0.30915797517845134,-0.21105222581611308,-0.01660141697258562,1
1.885315230483181,-0.35715154939044547,-0.22346538384888606,-0.03843799990675178,1
-0.18904594304367922,-0.31352102737954174,-0.1830156102593327,-0.027779077201445228,0
-0.6853045969974735,1.6193110977034944,0.6356107600054383,-0.03186598473674837,0
-0.8937332316580672,0.43256089900691236,0.14422091788049343,-0.016724312025315873,0
-0.5165766546531835,-0.25243829656427647,-0.12758443904401878,-0.04596072787889218,0
-0.8242570201045359,-0.130272834933746,-0.14320789656802616,-0.025097599809729212,0
1.3394307111340074,-0.27861660977081876,-0.22153920415414544,-0.040608221617069395,1
2.2227711151717613,-0.3527884971893551,-0.22646166337403817,-0.019196747204421702,1
-0.556277346969487,-0.012470425504305882,-0.03320163400172753,-0.03844024788870482,0
-0.5662025200485629,0.24058660215893585,-0.14042563700895636,-0.042687536371526856,0
-0.7051549431556253,0.12278419272949573,0.011100498977307138,-0.03362711181624449,0
-0.18904594304367922,-0.2655274531675476,-0.18001933073418058,-0.029084542084821956,0
1.5379341727155251,-0.29606881857518025,-0.1885801293774723,-0.03708235051413512,1
-0.5165766546531835,-0.33533628838499363,-0.20505966676580886,-0.03511499164155913,0
1.458532788082918,-0.304794922977361,-0.17531089148037013,-0.01897723423314443,1
-0.8838080585789913,0.6943440310723348,0.8325091288011479,-0.03332233819118311,0
-0.8738828854999153,0.148962505936038,-0.16375381331192632,-0.0037068965169443115,0
1.4089069226875386,0.022433992104417117,0.029720236026466635,-0.030942792543769627,1
-0.7448556354719289,-0.3484254449882647,-0.22303734391672148,-0.02368108361765747,0
-0.8341821931836119,-0.38332986259698776,-0.2286018630348611,0.024680759854315948,0
-0.5265018277322594,-0.35715154939044547,-0.22817382310269652,0.011020781241690075,0
-0.6257535585230182,-0.24807524436318612,-0.17402677168387637,-0.02400632120367237,0
0.9721993072081995,-0.095368417325023,0.676274553561074,0.015757423176198014,1
2.232696288250837,-0.2873427141729995,-0.19072032903829522,-0.028987990615569618,1
-0.0004676545412373959,-0.3222471317817225,-0.17745109114119306,-0.03222815216596154,0
0.16826028780305266,-0.30915797517845134,-0.19542876829210568,-0.03677271776179265,0
-0.5364270008113352,0.11842114052840536,0.14058257845709446,-0.03334661130756913,0
-0.4073997507833487,-0.2829796619719091,-0.13807141738205114,-0.024677602820598745,0
-0.7250052893137771,0.5329110996319909,0.2285447845169169,-0.027588033509246556,0
-0.81433184702546,0.1795038713436706,0.1756818528945905,-0.03556392671244115,0
-0.6257535585230182,-0.130272834933746,-0.034913793730385875,-0.034400094205424246,0
-0.6257535585230182,-0.11718367833047487,-0.0740794475234455,-0.015978638800887776,0
0.9721993072081995,-0.27425355756972836,-0.18729600958097853,-0.009916430839417604,1
-0.3279983661507416,-0.3484254449882647,-0.20484564679972658,-0.04147470053940708,0
-0.6952297700765494,-0.3876929147980781,-0.2258196034757913,0.011503709778500083,0
-0.1294949045692239,-0.33097323618390323,-0.19649886812251716,-0.03719445892446602,0
2.7091045960464797,-0.3876929147980781,-0.24037296116938722,-0.0426532761351934,1
-0.3379235392298175,0.4805544732189065,-0.23951688130505805,-0.04018535420662968,0
-0.1394200776482998,-0.13899893933592675,-0.10083194328373214,-0.030801979875905956,0
-0.6853045969974735,0.08351672291968236,-0.019504356172460772,-0.02115021488935587,0
-0.39747457770427286,-0.11718367833047487,-0.05845598999943811,-0.03661613873436854,0
-0.3379235392298175,-0.30915797517845134,-0.1857978698184025,-0.024111448504202437,0
-0.6059032123648664,0.31039543737638187,0.1020589845622817,-0.03485235075224405,0
1.8456145381668776,-0.31352102737954174,-0.22325136388280378,-0.016368165774534524,1
-0.8937332316580672,0.057338409713140116,0.05497459202417722,-0.033756221282207975,0
-0.0699438660947686,-0.24371219216209575,-0.18108943056459204,-0.027101827420061675,0
-0.6257535585230182,-0.22189693115664386,-0.1945726884277765,-0.04176482224168928,0
-0.6952297700765494,-0.3527884971893551,-0.21897096456115792,-0.00927476090268885,0
-0.7547808085510047,0.013707887702236366,0.47830608493495286,0.019769412945374487,0
-0.7647059816300806,0.0006187310989652418,0.01324069863813007,-0.04025363123178965,0
-0.8937332316580672,1.6673046719154885,1.3450869475682399,-0.03507822619599004,0
1.3890565765293867,-0.3527884971893551,-0.22474950364537982,-0.015477570291066722,1
1.8257641920087258,-0.3222471317817225,-0.19863906778334006,-0.03693478901677651,1
0.138484768565825,-0.234986087759915,-0.163539793345844,-0.02835786523729121,0
1.190553114947869,-0.0037443211021251327,0.09799260520671813,-0.039102197224019045,1
-0.6853045969974735,0.9386749543333958,0.4774500050706237,-0.035475641204662185,0
-0.8044066739463842,0.602719934849437,0.3494660653534125,-0.034802837833708015,0
-0.8738828854999153,-0.2131708267544631,-0.14427799639843764,-0.029699239569731656,0
-0.81433184702546,-0.12154673053156526,-0.12223393989196145,-0.024119815569625485,0
-0.3478487123088934,-0.2655274531675476,-0.18900816930963688,-0.023770102702783735,0
-0.3279983661507416,0.048612305310959364,0.006392059723496691,-0.033150099879631176,0
-0.020318000699389167,0.03988620090877861,0.011314518943389432,-0.03767166677316317,0
-0.24859698151813456,1.2833560782195355,0.3986906575523399,-0.03646224668050732,0
-0.5860528662067147,-0.23062303555882463,-0.11602736087557494,-0.0374100520212562,0
1.458532788082918,-0.304794922977361,-0.19649886812251716,-0.02114100495002043,1
-0.6753794239183977,-0.16954030474355938,-0.17295667185346492,-0.015630105180541875,0
0.22781132627750797,-0.35715154939044547,-0.22410744374713296,-0.007020049097712283,0
-0.6654542508393217,-0.19571861795010162,-0.12137786002763228,-0.03029969994737271,0
0.3568385763054945,-0.29606881857518025,0.14743121737172782,-0.019280109868513907,0
0.37668892246364627,-0.2655274531675476,-0.1699603923283128,-0.035723140358113414,0
-0.5761276931276388,-0.0779162085206615,-0.010087477664839875,-0.03714714497998125,0
-0.8639577124208395,-0.20444472235228237,-0.04754097172924116,-0.038602808851853604,0
-0.6952297700765494,0.15768861033821874,0.06439147053179811,-0.01752266680784595,0
0.6248182494405434,-0.30915797517845134,-0.20527368673189117,-0.03318524863120404,1
0.1484099416449009,-0.25680134876536687,-0.11666942077382182,-0.036902036287728784,0
-0.8838080585789913,-0.31352102737954174,-0.18515580992015562,-0.04172536344660846,0
2.411349403674203,-0.36151460159153587,-0.2228233239506392,-0.03958706320306638,1
2.2823221536462164,-0.17826640914574013,-0.13207885833174693,-0.035521625585999146,1
0.5652672109660881,-0.2131708267544631,-0.042832532475430715,-0.03719666499336341,1
-0.8044066739463842,-0.234986087759915,-0.1830156102593327,-0.024574319858674473,0
-0.7448556354719289,0.16641471474039948,0.1260292207634985,-0.024173033896363924,0
-0.8044066739463842,-0.15645114814028824,-0.09954782348723838,-0.020018464893330565,0
-0.7250052893137771,-0.24371219216209575,-0.17103049215872426,-0.026685972291141946,0
-0.6158283854439424,-0.37896681039589736,-0.2170447848664173,-0.018451657461914836,0
-0.8044066739463842,-0.3440623927871744,-0.21233634561260684,-0.028404230845799277,0
-0.903658404737143,0.6114460392516177,0.19708384950281982,-0.03302176604976282,0
-0.8341821931836119,-0.234986087759915,0.017735117925858225,0.022658269666322155,0
2.312097672883444,-0.38332986259698776,-0.2318121625260955,-0.017558239668816325,1
2.649553557572024,-0.3920559669991685,-0.2515019994056665,-0.027268552748246078,1
-0.3379235392298175,-0.25680134876536687,-0.15497899470255228,-0.030067865781962955,0
-0.8441073662626877,0.3322106983818337,0.1018449645961994,-0.03158862775440362,0
0.5851175571242399,0.04424925310986899,-0.0010986390893835667,0.11565665029152408,1
-0.81433184702546,0.009344835501145992,0.05818489151541161,-0.032980026720062894,0
2.3617235382788238,-0.35715154939044547,-0.2228233239506392,-0.02892430773159467,1
-0.8639577124208395,-0.21753387895555348,-0.16439587321017318,-0.03486892805375593,0
-0.7944815008673083,-0.008107373303215508,-0.0034528587162887905,-0.033015402336285145,0
-0.6654542508393217,-0.20444472235228237,-0.09612350402992169,-0.006583880308117213,0
-0.4967263084950317,0.32784764618074336,2.093086729025854,-0.010254100466760285,0
-0.39747457770427286,-0.15645114814028824,-0.12608629928144272,-0.0285682711317526,0
-0.903658404737143,-0.17390335694464976,-0.14470603633060222,-0.029973748590431802,0
-0.7647059816300806,2.4177496505030325,1.3694852237016213,-0.033053336041786015,0
-0.8738828854999153,1.885457281970007,0.9493640302820799,-0.029155370867391166,0
-0.8738828854999153,1.1786428253933665,0.8098230123964248,-0.03566586813456118,0
-0.8341821931836119,0.057338409713140116,0.1853127513682937,-0.03757562751959106,0
-0.6356787316020941,0.2842171241698396,0.0864355270382743,-0.033884541874917094,0
2.7785808076000107,-0.3702407059937166,-0.2166167449342527,-0.03259062233758084,1
0.2178861531984321,0.34529985498510485,0.40853557599212537,-0.026614965254819004,0
-0.6555290777602458,-0.08664231292284225,-0.105112342605378,-0.03539593340146526,0
1.1310020764734137,-0.33097323618390323,-0.21683076490033498,-0.016941643411996412,1
-0.6356787316020941,-0.26116440096645727,-0.15519301466863458,-0.020328610962570152,0
0.2873623647519633,-0.22189693115664386,-0.1860118897844848,-0.017064794395577534,0
-0.21882146228090688,-0.23934913996100537,-0.1305807185691709,-0.028154232497221956,0
-0.8441073662626877,-0.2829796619719091,-0.19243248876695357,-0.022055990763630146,0
-0.7051549431556253,-0.2131708267544631,-0.1327209182299938,-0.021271254174838106,0
-0.8341821931836119,0.7772420228930519,0.3946242781967763,-0.03621090724705019,0
-0.11956973149014803,-0.16954030474355938,-0.09441134430126334,-0.033748386323017535,0
-0.7150801162347011,-0.3484254449882647,-0.22817382310269652,-0.017529493922577636,0
-0.2783725007553622,-0.304794922977361,-0.20505966676580886,-0.0367734644045521,0
-0.8441073662626877,-0.008107373303215508,-0.0248548553245181,-0.005575096253447414,0
-0.7647059816300806,1.1175600945781012,0.6107844439398923,-0.035559024210010295,0
1.98456696127394,-0.25680134876536687,-0.18472776998799104,-0.03274174283209281,1
-0.6158283854439424,0.358389011588376,0.03228847561945415,-0.026346706403350132,0
-0.8838080585789913,0.7161592920777867,0.575471149536314,-0.02907037205467002,0
0.049158210854142036,-0.05610094751520963,-0.05781393010119123,-0.035180546497791565,0
-0.6853045969974735,0.21877134115348398,-0.016080036715144082,-0.009444408653730313,0
-0.903658404737143,-0.234986087759915,-0.13079473853525317,-0.03780038899649736,0
-0.8242570201045359,0.7292484486810579,0.4173103946014994,-0.0385698263451783,0
0.138484768565825,-0.31352102737954174,-0.19842504781725778,-0.031152677980017984,0
-0.8738828854999153,-0.09973146952611338,-0.08799074531879456,-0.036680160029804225,0
0.5851175571242399,-0.15645114814028824,-0.13143679843350006,-0.017268728938840936,1
-0.208896289201831,-0.31788407958063214,-0.19607082819035257,-0.03629169119916987,0
-0.8639577124208395,-0.21753387895555348,-0.16225567354935025,-0.03051435815211197,0
-0.8838080585789913,1.1655536687900954,0.7565320408419338,-0.03610289726304622,0
-0.5959780392857905,0.3147584895774722,0.17867813241974262,-0.0336391710073495,0
-0.0699438660947686,-0.15208809593919786,-0.11966570029897393,-0.02465904416337798,0
-0.8738828854999153,-0.09973146952611338,-0.14663221602534285,-0.03297870776630393,0
-0.8639577124208395,-0.16954030474355938,-0.14427799639843764,-0.02939942610338888,0
2.7686556345209348,-0.29606881857518025,-0.204417606867562,-0.026756878465197382,1
-0.6356787316020941,0.14023640153385725,0.43314787209158906,-0.04053740375559841,0
-0.8044066739463842,0.2144082889523936,0.206714747976523,-0.032249517798626885,0
-0.208896289201831,-0.200081670151192,-0.14984251551657726,-0.022857705460177055,0
0.2178861531984321,-0.2873427141729995,-0.18965022920788377,-0.029534602036354565,0
-0.6753794239183977,0.8077833883006845,1.5509741549394058,-0.03189012156157587,0
0.8729475764174406,-0.3484254449882647,-0.21576066506992353,-0.03076978464011862,1
1.4089069226875386,-0.304794922977361,-0.2101961459517839,-0.03180306355491665,1
2.590002519097569,-0.38332986259698776,-0.22068312428981626,-0.04689614828002417,1
2.2128459420926854,-0.2131708267544631,-0.1607575337867742,-0.01770464242291571,1
2.391499057516051,-0.38332986259698776,-0.20249142717282134,-0.0165751351474531,1
2.7785808076000107,-0.3527884971893551,-0.2078419263248787,-0.027820471076028943,1
-0.1394200776482998,-0.234986087759915,-0.13550317778906362,-0.027417425455082252,0
-0.2783725007553622,-0.2829796619719091,-0.1663220529049138,-0.04076244482704841,0
0.4163896147799498,0.17077776694148986,-0.17210059198913574,-0.03389420587976917,0
-0.39747457770427286,0.5983568826483466,0.8806636211696639,0.7013726980226541,0
-0.8937332316580672,0.048612305310959364,0.03335857544986562,-0.02493763553867768,0
-0.903658404737143,19.05406769326063,4.843457313149403,-0.032330166149817416,3
-0.8738828854999153,0.6070829870505273,0.0648195104639627,-0.020083758802644163,0
0.3667637493845704,-0.33533628838499363,-0.2101961459517839,-0.023198155080847462,0
-0.10964455841107214,-0.16954030474355938,0.24459628197308889,-0.039244139105798784,0
-0.8738828854999153,0.602719934849437,2.168207737120739,-0.038982119388598586,0
1.4287572688456904,-0.11718367833047487,1.1471184789421187,-0.04100813496584064,1
1.5677096919527527,-0.37460375819480696,-0.05417559067779225,-0.008848278558493017,1
-0.05009351993661683,-0.38332986259698776,-0.20869800618920786,-0.04994894653057313,0
-0.7547808085510047,1.2135472430020895,0.2694225980386349,0.09433415803277496,0
0.24766167243565976,0.022433992104417117,0.21741574628063767,-0.04333890663517108,0
-0.39747457770427286,0.013707887702236366,-0.0464708718988297,-0.03288795277506686,0
-0.8341821931836119,-0.09973146952611338,0.02308561707791555,-0.036195231788908044,0
